category_code,section,diagram,group_code,group_name,oem_number,quantity,production_period,applies_for_models,notes,engine_tokens,interchange_signal,confidence_gate,required_verification
820,Body Electrical 1,BATTERY EQUIPMENT,047406160,TAPPING SCREW-HEXAGON FLANGE HEAD,047406160,,,,,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number."
820,Body Electrical 1,BATTERY EQUIPMENT,P320001,LOCKING WASHER,903320001,01,,S +W.LX.MT +W.(GL+25+OBK),,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number."
822,Body Electrical 1,FUSE BOX,82243,COVER-FUSE BOX,82243AC000,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82210B,FUSE-MAIN,82233AA001,01,02.1997 - 11.1998,45A,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82210B,FUSE-MAIN,82233AA010,02,02.1997 - 11.1998,30A,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82210A,FUSE-AUTO,782212000,12,02.1997 - 11.1998,15A,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82210A,FUSE-AUTO,782212020,08,02.1997 - 11.1998,10A,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82210A,FUSE-AUTO,782212030,09,02.1997 - 11.1998,20A,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82501*A,RELAY ASSEMBLY-HEAD LAMP,82501AA210,02,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82236,BRACKET-MAIN,82231AA000,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82232,FUSE BOX ASSEMBLY-MAIN,82232AC000,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,010006126,FLANGE BOLT-PILOT,010006126,,,,,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number."
822,Body Electrical 1,FUSE BOX,81041A,BRACKET COMPLETE-MAIN FUSE BOX,81042AA020,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82215,FUSIBLE LINK,82301GA060,01,02.1997 - 11.1998,FL 1.25B,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82243A,COVER-FUSE BOX UNDER,82243AA010,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,010006120,FLANGE BOLT-PILOT,010006120,,,,,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number."
822,Body Electrical 1,FUSE BOX,81041N,BRACKET-JOINT BOX & RELAY,81042AC020,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82501*B,RELAY ASSEMBLY-HEAD LAMP,82501AA080,03,02.1997 - 11.1998,MITSUBA RC-2219,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82210A,FUSE-AUTO,782212000,12,02.1997 - 11.1998,15A,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82210A,FUSE-AUTO,782212020,08,02.1997 - 11.1998,10A,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82210A,FUSE-AUTO,782212030,09,02.1997 - 11.1998,20A,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82201,JOINT BOX ASSEMBLY,82202AC041,01,02.1997 - 11.1998,,S.25 +W.25.A/S,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82201,JOINT BOX ASSEMBLY,82202AC051,01,02.1997 - 11.1998,,*S.2W.GL.AT.EJ18E +S.2W.EJ20E +S.25 +W.F4W.LX.MT.A/S +W.2W.GL +W.(25+OBK).N/S,EJ18E;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
822,Body Electrical 1,FUSE BOX,82243C,COVER-JOINT BOX,82212AC041,01,02.1997 - 11.1998,,S.25 +W.25.A/S,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82243C,COVER-JOINT BOX,82212AC051,01,02.1997 - 11.1998,,*S.2W.GL.AT.EJ18E +S.2W.EJ20E +S.25 +W.F4W.LX.MT.A/S +W.2W.GL +W.(25+OBK).N/S,EJ18E;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
822,Body Electrical 1,FUSE BOX,023706000,FLANGE NUT,023706000,,,,,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number."
822,Body Electrical 1,FUSE BOX,82212,CATCHER-FUSE,782211070,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
822,Body Electrical 1,FUSE BOX,82235,PROTECTOR-FUSE,82235AA000,01,02.1997 - 11.1998,,S.25 +W.25.A/S,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83014,SWITCH-HEAD LAMP LEVEL,83011AC000,01,02.1997 - 11.1998,(S+W).LX.MT.N/S +(S+W).GL.AT.EJ20E +(S+W).F4W.GL.MT +(S+W).25.N/S +W.OBK,ECE5E5E9,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83426*E,BULB,83426FA000,01,02.1997 - 11.1998,S.25 +W.(25+OBK),,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83041A,SWITCH-FOG LIGHT REAR,83001AC030,01,02.1997 - 11.1998,S.EJ18E +S.F4W.(GL+25) +S.2W.GL.AT.EJ20E +W.F4W.(LX+GL+25+OBK) +W.2W.AT,E*,EJ18E;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83061,"SWITCH-REMOTE CONTROL,MIRROR",83071FA010,01,02.1997 - 11.1998,S.25 +W.(25+OBK),ECEKE5E9,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83061,"SWITCH-REMOTE CONTROL,MIRROR",83071FA030,01,02.1997 - 11.1998,S.(GL+25) +W.(GL+25+OBK) +W.FF4W.LX,ECE2KSK0K4,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number."
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83033,"SWITCH-DEFOGGER,REAR",83001AC110,01,02.1997 - 11.1998,S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83013,"SWITCH-HEAD LAMP,WASHER",83001AC050,01,02.1997 - 11.1998,S.25 +W.(25+OBK),E*K0,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83426*D,BULB,83426AC000,01,02.1997 - 11.1998,S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83426*C,BULB,83426AA040,02,02.1997 - 11.1998,S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83426*B,BULB,83426AA020,01,02.1997 - 11.1998,S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83037,SWITCH-HAZARD,83045AC010,01,02.1997 - 11.1998,S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),045104100,TAPPING SCREW-TRUSS HEAD,045104100,,,,,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number."
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83426*F,BULB,83426FA020,01,02.1997 - 11.1998,S.25 +W.(25+OBK),,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),Y74907,SWITCH-FOG LAMP,83001AC070,01,02.1997 - 11.1998,S.25 +W.(25+OBK),,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83426*A,BULB,83426AA000,01,02.1997 - 11.1998,S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83443,BOOT-SWITCH,83443FA000,04,02.1997 - 11.1998,S.2W +S.25 +W.2W +W.LX.A/S +W.LX.AT +W.(25+OBK),,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83002,"SWITCH-CRUISE CONTROL,MAIN",83243AC141,01,02.1997 - 11.1998,*S.25 +W.(25+OBK),,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83331,"SWITCH ASSEMBLY-DOOR,FRONT",83331FA000,04,02.1997 - 11.1998,S.2W +S.25 +W.2W +W.LX.A/S +W.LX.AT +W.(25+OBK),,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),86711*A,SOCKET COMPLETE-POWER OUTLET,86711AC000,01,02.1997 - 11.1998,S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),045305164,TAPPING SCREW-PAN HEAD,045305164,,,,,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number."
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),86710,CIGAR LIGHTER ASSEMBLY,86710AC000,01,02.1997 - 11.1998,S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),86714,ELEMENT COMPLETE-CIGAR LIGHTER,86701TA010,01,02.1997 - 11.1998,S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83065*A,SWITCH-SEATHEATER,83243AC040,01,02.1997 - 11.1998,S.25 +W.(25+OBK),RH EUR.,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83065*B,SWITCH-SEATHEATER,83243AC050,01,02.1997 - 11.1998,S.25 +W.(25+OBK),LH EUR.,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),83246,SWITCH-WIPER DEICER,83243AC030,01,02.1997 - 11.1998,S.25 +W.(25+OBK),ECEKE5E9,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
830,Body Electrical 1,SWITCH (INSTRUMENT PANEL),92183A,CAP-CONSOLE BOX,92090AC000,01,02.1997 - 11.1998,S.2W +S.25 +W.2W +W.LX.A/S +W.LX.AT +W.(25+OBK).N/S,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
832,Body Electrical 1,SWITCH (COMBINATION),0471S,TAPPING SCREW-PAN FLANGE HEAD,047105100,,,,,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number."
832,Body Electrical 1,SWITCH (COMBINATION),81988A,clip,81910TA010,01,01.06.1997 - 30.11.1998,*S +W,,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
832,Body Electrical 1,SWITCH (COMBINATION),83111,SWITCH ASSEMBLY-COMBINATION,83111AC662,01,01.06.1997 - 30.11.1998,*W.(BRIGLD+TSR+GT#+25T#+LAN#),,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
832,Body Electrical 1,SWITCH (COMBINATION),83111,SWITCH ASSEMBLY-COMBINATION,83161AC001,01,01.06.1997 - 30.11.1998,*W.(BRIGLD+TSR+GT#+25T#+LAN#),,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.
